name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,is_legendary,defensive_profile,weaknesses,role
volcarona,bug,fire,85,60,65,135,105,100,False,"{'normal': 1, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 0.25, 'ice': 0.5, 'fighting': 0.5, 'poison': 1, 'ground': 1.0, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'flying', 'rock']",fast attacker
cobalion,steel,fighting,91,90,129,90,72,108,True,"{'normal': 0.5, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 2, 'poison': 0, 'ground': 2, 'flying': 1.0, 'psychic': 1.0, 'bug': 0.25, 'rock': 0.25, 'ghost': 1, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1.0}","['fire', 'fighting', 'ground']",fast attacker
terrakion,rock,fighting,91,129,90,72,90,108,True,"{'normal': 0.5, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 1.0, 'psychic': 2, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 2, 'fairy': 2}","['water', 'grass', 'fighting', 'ground', 'psychic', 'steel', 'fairy']",fast attacker
virizion,grass,fighting,91,90,72,90,129,108,True,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 4, 'psychic': 2, 'bug': 1.0, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fire', 'ice', 'poison', 'flying', 'psychic', 'fairy']",fast attacker
tornadus-incarnate,flying,,79,115,70,125,80,111,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock']",fast attacker
thundurus-incarnate,electric,flying,79,115,70,125,80,111,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1.0, 'grass': 0.5, 'ice': 2, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['ice', 'rock']",fast attacker
reshiram,dragon,fire,100,120,100,150,120,90,True,"{'normal': 1, 'fire': 0.25, 'water': 1.0, 'electric': 0.5, 'grass': 0.25, 'ice': 1.0, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.5, 'fairy': 1.0}","['ground', 'rock', 'dragon']",physical attacker
zekrom,dragon,electric,100,150,120,120,100,90,True,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.25, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.5, 'fairy': 2}","['ice', 'ground', 'dragon', 'fairy']",physical attacker
landorus-incarnate,ground,flying,89,125,90,115,80,101,False,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0, 'grass': 1.0, 'ice': 4, 'fighting': 0.5, 'poison': 0.5, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['water', 'ice']",fast attacker
kyurem,dragon,ice,125,130,90,130,90,95,True,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 1.0, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 2, 'fairy': 2}","['fighting', 'rock', 'dragon', 'steel', 'fairy']",physical attacker
keldeo-ordinary,water,fighting,91,72,90,129,90,108,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 2}","['electric', 'grass', 'flying', 'psychic', 'fairy']",fast attacker
meloetta-aria,normal,psychic,100,77,77,128,128,90,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1.0, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'dark']",special attacker
genesect,bug,steel,71,120,95,120,95,99,True,"{'normal': 0.5, 'fire': 4, 'water': 1, 'electric': 1, 'grass': 0.25, 'ice': 0.5, 'fighting': 1.0, 'poison': 0, 'ground': 1.0, 'flying': 1.0, 'psychic': 0.5, 'bug': 0.5, 'rock': 1.0, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}",['fire'],physical attacker
chespin,grass,,56,61,65,48,45,38,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",balanced
quilladin,grass,,61,78,95,56,58,57,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",defensive support
chesnaught,grass,fighting,88,107,122,74,75,64,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 4, 'psychic': 2, 'bug': 1.0, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fire', 'ice', 'poison', 'flying', 'psychic', 'fairy']",physical attacker
fennekin,fire,,40,45,40,62,60,60,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground', 'rock']",balanced
braixen,fire,,59,59,58,90,70,73,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground', 'rock']",balanced
delphox,fire,psychic,75,69,72,114,100,104,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 0.5, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 0.5, 'bug': 1.0, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground', 'rock', 'ghost', 'dark']",fast attacker
froakie,water,,41,56,40,62,44,71,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
frogadier,water,,54,63,52,83,56,97,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
greninja,water,dark,72,95,67,103,71,122,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 2}","['electric', 'grass', 'fighting', 'bug', 'fairy']",fast attacker
bunnelby,normal,,38,36,38,32,36,57,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
diggersby,normal,ground,85,56,77,50,77,78,False,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0, 'grass': 2, 'ice': 2, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['water', 'grass', 'ice', 'fighting']",balanced
fletchling,normal,flying,45,50,43,40,38,62,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock']",balanced
fletchinder,fire,flying,62,73,55,56,52,84,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 2, 'grass': 0.25, 'ice': 1.0, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.25, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'electric', 'rock']",balanced
talonflame,fire,flying,78,81,71,74,69,126,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 2, 'grass': 0.25, 'ice': 1.0, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.25, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'electric', 'rock']",balanced
scatterbug,bug,,38,35,40,27,25,35,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
spewpa,bug,,45,22,60,27,30,29,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
vivillon,bug,flying,80,52,50,90,50,89,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.25, 'ice': 2, 'fighting': 0.25, 'poison': 1, 'ground': 0.0, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'electric', 'ice', 'flying', 'rock']",balanced
litleo,fire,normal,62,50,58,73,54,72,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 2, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'fighting', 'ground', 'rock']",balanced
pyroar-male,fire,normal,86,68,72,109,66,106,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 2, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'fighting', 'ground', 'rock']",fast attacker
flabebe,fairy,,44,38,39,61,79,42,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",balanced
floette,fairy,,54,45,47,75,98,52,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",defensive support
florges,fairy,,78,65,68,112,154,75,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",special attacker
skiddo,grass,,66,65,48,62,57,52,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",balanced
gogoat,grass,,123,100,62,97,81,68,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",physical attacker
pancham,fighting,,67,82,62,46,48,43,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['flying', 'psychic', 'fairy']",balanced
pangoro,fighting,dark,95,124,78,69,71,58,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 0, 'bug': 1.0, 'rock': 0.5, 'ghost': 0.5, 'dragon': 1, 'dark': 0.25, 'steel': 1, 'fairy': 4}","['fighting', 'flying', 'fairy']",physical attacker
furfrou,normal,,75,80,60,65,90,102,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],defensive support
espurr,psychic,,62,48,54,63,60,68,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",balanced
meowstic-male,psychic,,74,48,76,83,81,104,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",balanced
honedge,steel,ghost,45,80,100,35,37,28,False,"{'normal': 0.0, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 0, 'poison': 0.0, 'ground': 2, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.25, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","['fire', 'ground', 'ghost', 'dark']",defensive support
doublade,steel,ghost,59,110,150,45,49,35,False,"{'normal': 0.0, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 0, 'poison': 0.0, 'ground': 2, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.25, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","['fire', 'ground', 'ghost', 'dark']",physical attacker
aegislash-shield,steel,ghost,60,50,140,50,140,60,False,"{'normal': 0.0, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 0, 'poison': 0.0, 'ground': 2, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.25, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","['fire', 'ground', 'ghost', 'dark']",defensive support
spritzee,fairy,,78,52,60,63,65,23,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",balanced
aromatisse,fairy,,101,72,72,99,89,29,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",bulky defender
swirlix,fairy,,62,48,66,59,57,49,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",balanced
slurpuff,fairy,,82,80,86,85,75,72,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",bulky defender
inkay,dark,psychic,53,54,53,37,46,45,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1.0, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.0, 'bug': 4, 'rock': 1, 'ghost': 1.0, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}","['bug', 'fairy']",balanced
malamar,dark,psychic,86,92,88,68,75,73,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1.0, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.0, 'bug': 4, 'rock': 1, 'ghost': 1.0, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}","['bug', 'fairy']",bulky defender
binacle,rock,water,42,52,67,39,56,50,False,"{'normal': 0.5, 'fire': 0.25, 'water': 1.0, 'electric': 2, 'grass': 4, 'ice': 0.5, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1.0, 'fairy': 1}","['electric', 'grass', 'fighting', 'ground']",balanced
barbaracle,rock,water,72,105,115,54,86,68,False,"{'normal': 0.5, 'fire': 0.25, 'water': 1.0, 'electric': 2, 'grass': 4, 'ice': 0.5, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1.0, 'fairy': 1}","['electric', 'grass', 'fighting', 'ground']",physical attacker
skrelp,poison,water,50,60,60,60,60,30,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 1.0, 'ice': 0.5, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 2, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['electric', 'ground', 'psychic']",balanced
dragalge,poison,dragon,65,75,90,97,123,44,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 0.25, 'ice': 2, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 2, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 1, 'fairy': 1.0}","['ice', 'ground', 'psychic', 'dragon']",defensive support
clauncher,water,,50,53,62,58,63,44,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
clawitzer,water,,71,73,88,120,89,59,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",special attacker
helioptile,electric,normal,44,38,33,61,43,70,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['fighting', 'ground']",balanced
heliolisk,electric,normal,62,55,52,109,94,109,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['fighting', 'ground']",fast attacker
tyrunt,rock,dragon,58,89,77,45,45,48,False,"{'normal': 0.5, 'fire': 0.25, 'water': 1.0, 'electric': 0.5, 'grass': 1.0, 'ice': 2, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 2, 'fairy': 2}","['ice', 'fighting', 'ground', 'dragon', 'steel', 'fairy']",balanced
tyrantrum,rock,dragon,82,121,119,69,59,71,False,"{'normal': 0.5, 'fire': 0.25, 'water': 1.0, 'electric': 0.5, 'grass': 1.0, 'ice': 2, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 2, 'fairy': 2}","['ice', 'fighting', 'ground', 'dragon', 'steel', 'fairy']",physical attacker
amaura,rock,ice,77,59,50,67,63,46,False,"{'normal': 0.5, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 2, 'ice': 0.5, 'fighting': 4, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 4, 'fairy': 1}","['water', 'grass', 'fighting', 'ground', 'rock', 'steel']",balanced
aurorus,rock,ice,123,77,72,99,92,58,False,"{'normal': 0.5, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 2, 'ice': 0.5, 'fighting': 4, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 4, 'fairy': 1}","['water', 'grass', 'fighting', 'ground', 'rock', 'steel']",bulky defender
sylveon,fairy,,95,65,65,110,130,60,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",special attacker
hawlucha,fighting,flying,78,92,75,74,63,118,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 2, 'bug': 0.25, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['electric', 'ice', 'flying', 'psychic', 'fairy']",fast attacker
dedenne,electric,fairy,67,58,57,81,67,101,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 2, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 1.0, 'fairy': 1}","['poison', 'ground']",balanced
carbink,rock,fairy,50,50,150,50,150,50,False,"{'normal': 0.5, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 1.0, 'poison': 1.0, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 4, 'fairy': 1}","['water', 'grass', 'ground', 'steel']",defensive support
